transcriptionid	videoid	Domain	termname	videoname	deptname	deptacronym	CourseNumber	CourseName	SectionName
9b4b93f8-033d-492f-baeb-24137a880054	571b642e-a143-4acd-86a2-655ed8f6ea20	illinois.edu	Spring 2020	CS 241-AL1 August 27, 2018	Computer Science	CS	425	Test Course	AB
9b60790b-1ec5-43f3-b140-7a549a3bdb64	4cedab7b-11c2-4dfd-89db-570db510f6e0	illinois.edu	Fall 2019	CS 446-D4 August 26, 2019	Computer Science	CS	446	Machine Learning	D4
9b68235a-9c69-46a3-9e15-04a62f8350ca	2bef1f5c-596d-4e0e-8d60-2fa0d5cd6c76	illinois.edu	Fall 2019	ReactJS Tutorial - 12 - Destructuring props and state	Computer Science	CS	000		ABC
9b814f90-1b8f-4b8d-b45c-2f778c13db84	9f9d4d2f-a0ea-4554-833c-bf13ebbc04fe	illinois.edu	Fall 2019	CS 233-AL2 September 09, 2019	Computer Science	CS	233	Computer Systems	AL1/AL2
9b95d8f4-7844-4086-9804-29bb33381405	33a80fbb-65bb-48a2-8a9d-cccbdf41f8bc	illinois.edu	Spring 2020	CS 357-M February 04, 2020	Computer Science	CS	357	Numerical Methods	M
9b9661a6-521e-4489-a643-51967fb34f47	c6429b3d-7650-4d2b-96b1-0a07d45c6d9b	illinois.edu	Fall 2019	CS 233-AL2 October 14, 2019	Computer Science	CS	233	Computer Systems	AL1/AL2
9ba93b86-ef69-4c15-82ae-d687d26f0565	4184d2ed-f1e0-47d7-b0bf-1ca20ab49e57	illinois.edu	Spring 2021	Boolean operators and gates August 29, 2018	Computer Science	CS	233	Computer Architecture	AL1/AL2/ALP/ALR
9ba93b86-ef69-4c15-82ae-d687d26f0565	4184d2ed-f1e0-47d7-b0bf-1ca20ab49e57	illinois.edu	Spring 2021	Boolean operators and gates August 29, 2018	Computer Science	CS	233	Computer Architecture	AL1/AL2/ALP/ALR
9bb2c029-1a9d-400e-879c-03f9ca1864c3	72e179f0-3aeb-418f-8e85-63830d0131da	illinois.edu	Spring 2021	CS 428 - Software Engineering II February 03, 2021	Computer Science	CS	428	Software Engineering II	ALL
9bbddd44-e84c-4f79-8852-089bd4be2a00	869cf459-6fcd-419c-bdde-617637599060	illinois.edu	Spring 2021	STAT 510 /// Welcome to Week 02	Statistics	STAT	510	Mathematical Statistics I	A1
9bbddd44-e84c-4f79-8852-089bd4be2a00	869cf459-6fcd-419c-bdde-617637599060	illinois.edu	Spring 2021	STAT 510 /// Welcome to Week 02	Statistics	STAT	107	Mathematical Statistics I	A1
9bce43de-abaa-4630-a7ee-6157d888f413	481cf4df-88f1-48a9-b2f2-dc35bebc63bc	illinois.edu	Fall 2020	SVD - 4: Singular values November 01, 2020	Computer Science	CS	357	Numerical Methods 1	M,N
9bcf92f3-7cc1-4972-b0d0-3a9e468673ac	2de1c633-7ecc-4c20-b29f-81096c568dcd	illinois.edu	Fall 2021	CS241-Lec15-Q04	Computer Science	CS	241	System Programming	AL1
9bd4013b-6613-4b7c-9ad8-17b0e426df66	b0614b7b-486e-4644-8fe7-fb2ec52127c7	illinois.edu	Fall 2020	CS 446/ECE 449; Lecture 5 September 11, 2020	Computer Science	CS	446	Machine Learning	ALL
9bdde396-0ff1-4479-b1e6-9151c480b699	d37e6210-4006-47b5-a39f-e54ba3ac5ae6	illinois.edu	Fall 2020	Sunk Costs September 25, 2020	Publishing	PUB	000	Publishing	FIN500
9bdde396-0ff1-4479-b1e6-9151c480b699	d37e6210-4006-47b5-a39f-e54ba3ac5ae6	illinois.edu	Fall 2020	Sunk Costs September 25, 2020	Publishing	PUB	000	Publishing	FIN500
9c039388-9f23-4d0c-93ce-b09457312709	33e4608d-9738-4c03-ae38-2deb08c3df57	illinois.edu	Fall 2020	10/16 (Yet even still more dynamic programming) October 16, 2020	Computer Science	CS	374	(Live)Introduction to Algorithms & Models of Computation	Live
9c12cab3-e184-4c78-b778-aa10b211cf3d	12ea9d8f-c7de-460e-bf5f-0dbb4d4420f4	illinois.edu	Spring 2019	CS 374-AL1 February 06, 2018	Computer Science	CS	374	Intro to Algs & Models of Comp	AL1
9c1a409c-1bb9-42ec-807f-01966f890a23	3ac98cbb-5451-457c-a753-0dc693517aaa	illinois.edu	Fall 2020	CS/ECE 374 fa20 Disc ADE: 4-5 September 30, 2020	Computer Science	CS	374	(Live)Introduction to Algorithms & Models of Computation	Live
9c1f2e02-dc0b-4878-8a0c-84a99a75a0d6	33795819-33b6-4e81-9336-8ed3c99e7f60	illinois.edu	Summer 2020	CS 225-AL2 December 09, 2019	Computer Science	CS	225	Data Structures	AL1/AL2
9c3543d5-ffc8-4560-b0d9-0f2462667bc5	d3c89e04-143b-4f81-94cc-25995cdd7ad6	illinois.edu	Fall 2020	CS/ECE 374 Discussion BYB 09/30 10-11 September 30, 2020	Computer Science	CS	374	(Live)Introduction to Algorithms & Models of Computation	Live
9c35af47-d125-493f-866f-9d2533b63284	75654084-3f4e-4303-a0fc-ba495143d32a	illinois.edu	Spring 2021	AMA Debugging March 07, 2021	Computer Science	CS	225	Data Structures	AL1
9c49d3e3-21ba-4f53-a2b5-b1ca30d5dc31	e274e583-458a-428d-a4dd-ca51733783fa	illinois.edu	Fall 2019	CS 233-AL2 December 02, 2019	Computer Science	CS	233	Computer Systems	AL1/AL2
9c4b2de5-a3dd-4f12-99ed-f3bf1b2ee816	1841e798-4ab0-43c0-84ae-b3f5fa363611	illinois.edu	Fall 2021	CS241-Lec35-Q09	Computer Science	CS	241	System Programming	AL1
9c623839-24bc-4bd2-b201-0a3b75b6344d	00cd81a0-a494-41e0-a9b5-f71aaac9cab5	gvsu.edu	Spring  2021	Lecture 49: c-2d-arrays-dynamic-allocation	School of Computing and Information Systems	CIS	241	System-level Programming and Utilities	ALL
9c73a398-b297-4afa-8bb5-d9a15ebe2f34	ca7e67a3-3c29-4f4c-8b06-4f3004e785da	illinois.edu	Spring 2020	tileRaster	Computer Science	CS	418	Interactive Computer Graphics	AL1
9c84ca76-e419-43b1-9830-ee1f6b3456f2	dccd9f72-4a26-4a75-bacd-4d7707e27669	illinois.edu	Fall 2020	Lecture 01:  What Is NLP? August 26, 2020	Computer Science	CS	447	Natural Language Processing	ALL
9c98d9d6-7ae4-4649-888a-fe1999a54283	e7eaece5-c8c6-47e0-8780-615f03f26a3c	illinois.edu	Fall 2020	UIUC CS 374 FA 20: 23.3.4. If there is a Hamiltonian cycle =⇒ ∃satisfying assignment	Computer Science	CS	374	Introduction to Algorithms & Models of Computation	ANY
9c9aebb8-5407-4b32-aa14-e1245e66876b	1aef16ce-827e-4df7-909f-483b8e06cf17	illinois.edu	Spring 2021	CS361 ADG 04/07 April 07, 2021	Computer Science	CS	361	Probability and Statistics for Computer Science	AL1
9c9c76d4-70c2-46c8-afbc-2b2415f9006f	4f62b62c-8bf4-49d0-9ac4-246a76110f29	illinois.edu	Spring 2021	CS361 SP21 Lecture 5 February 09, 2021	Computer Science	CS	361	Probability and Statistics for Computer Science	AL1
9c9d1164-5ecd-4aff-bfde-d1a4b645bf72	ec40d683-2da7-41c5-a15a-356abfc6b42c	illinois.edu	Spring 2020	lec04 Informed Search January 29, 2020	Computer Science	CS	440	Artificial Intelligence	Q3,Q4
9c9d1164-5ecd-4aff-bfde-d1a4b645bf72	ec40d683-2da7-41c5-a15a-356abfc6b42c	illinois.edu	Spring 2020	lec04 Informed Search January 29, 2020	Electrical and Computer Engineering	ECE	448	Artificial Intelligence	Q3,Q4
9c9e41e7-37af-4cd9-8c07-99cb571e2ed7	dd482acd-d12a-48aa-bccd-2e94939179d0	illinois.edu	Spring 2019	CS 374-AL1 April 17, 2018	Computer Science	CS	374	Intro to Algs & Models of Comp	AL1
9ca04551-7b70-4b29-8307-bac700fec5f4	f21cb970-d698-4bf2-ae82-669eeef58c74	illinois.edu	Spring 2020	01-31	Computer Science	CS	473	Algorithms	All
9cb722d8-022f-4885-b9b0-d4c4feb958ed	3c1e8988-f9b9-48d7-8077-ac4d95dd35c8	illinois.edu	Spring 2019	CS 450-B3 May 01, 2019	Computer Science	CS	450	Numerical Analysis	B3
9cc14a07-33b5-4354-b92b-9630b9d6184a	a1b609a8-e30e-4c8a-b0cf-d65a2bdf5711	illinois.edu	Fall 2021	CS 241 February 03, 2021	Computer Science	CS	241	System Programming	AL1
9ccd16a0-31e3-49d5-8021-c9f2f6abea31	d40be6be-6029-414c-a05f-a61a27d14900	illinois.edu	Spring 2021	Example Problems: Execution Time 2 October 30, 2020	Computer Science	CS	233	Computer Architecture	AL1/AL2/ALP/ALR
9cd9326d-613e-4b30-907f-5b471ccbab62	884e6614-a474-4238-87e8-cfa36c475e3d	illinois.edu	Fall 2020	Lecture 3 Intro to IV - Schmitz August 31, 2020	Electrical and Computer Engineering	ECE	110	Introduction to Electronics	ALL
9cd9b7aa-0bde-479f-b1d0-190103bb66e9	a03616fb-dfc7-4d50-beec-7add18ca0bf5	illinois.edu	Spring 2021	418-5-1-Animation	Computer Science	CS	418	Interactive Computer Graphics	AL1
9cfcf65a-fa83-45f4-b5be-18b00a8fb78a	433021f3-5124-4894-8f88-5fca07862ed1	illinois.edu	Fall 2020	10/2 - Divide and Conquer October 02, 2020	Computer Science	CS	374	(Live)Introduction to Algorithms & Models of Computation	Live
9d0391f8-9d2b-41e2-847d-ac43e11a5700	4145fcc7-49e1-4362-94cb-e6aa510e1d73	illinois.edu	Spring 2019	CS 374-AL1 January 23, 2018	Computer Science	CS	374	Intro to Algs & Models of Comp	AL1
9d068eff-9017-44ad-a22a-1cdbbeb54eaa	265285d7-cc6d-4387-b631-46f0ad297751	illinois.edu	Spring 2019	CS 374-AL1 February 08, 2018	Computer Science	CS	374	Intro to Algs & Models of Comp	AL1
9d125b3c-df86-4531-bfa4-74776ad99f3e	0176ebcc-107a-425f-943d-08051dacfe9b	illinois.edu	Fall 2020	2020-11-02 CS 591 PHD PL-FM-SE.mp4	Computer Science	CS	591	PHD Orientation Seminar	PHD
9d1daa33-4087-4e25-ba7b-786eba603960	59527638-cb95-4774-a785-dda5f175c0ee	illinois.edu	Fall 2020	CS/ECE 374 fa20 Disc ADK: 3-4 October 21, 2020	Computer Science	CS	374	(Live)Introduction to Algorithms & Models of Computation	Live
9d2aa1c8-9eeb-4156-8b66-65131f4032e5	e2157fc0-302d-4c81-8b07-9cb1d54b8c9e	illinois.edu	Fall 2020	CS 374  Discussion 7A [ADD : 12.00-12.50PM] October 07, 2020	Computer Science	CS	374	(Live)Introduction to Algorithms & Models of Computation	Live
9d2e60ab-a20c-41fe-a83c-f8cc8b2a8d37	70ff8dde-b7b8-4320-b100-8621a7f5ab51	illinois.edu	Summer 2020	CS 225-AL2 December 11, 2019	Computer Science	CS	225	Data Structures	AL1/AL2
9d3799a5-373d-4de7-884e-0ed4927324aa	028f2544-6ce7-436f-8888-9d7c91278800	illinois.edu	Fall 2021	CS361 9/21 ADH Discussion September 21, 2021	Computer Science	CS	361	Prob & Stat for Computer Science	ALL
9d415a03-dd52-42da-9ddf-0a827095ea59	31bd1795-275a-4940-8df5-a4c2c9ecc976	illinois.edu	Spring 2021	GROUP1 debrief August 24, 2020	Computer Science	CS	233	Computer Architecture	AL1/AL2/ALP/ALR
9d415a03-dd52-42da-9ddf-0a827095ea59	31bd1795-275a-4940-8df5-a4c2c9ecc976	illinois.edu	Spring 2021	GROUP1 debrief August 24, 2020	Computer Science	CS	233	Computer Architecture	AL1/AL2/ALP/ALR
9d6752e3-a566-40ed-aa1d-71eae461c404	7dff021a-ada5-452c-bcca-27ec2ac5a68f	illinois.edu	Fall 2019	CS 233-AL1 September 13, 2019	Computer Science	CS	233	Computer Systems	AL1/AL2
9d6762ba-3f90-4302-bebe-53ad562322b2	5a7ab8f0-6b81-45e6-b2e1-ec5946ca1e3f	illinois.edu	Fall 2021	CS241-Lec33-Q06	Computer Science	CS	241	System Programming	AL1
9d8a4094-a89c-45e2-a7c5-843fe047c3c8	8cccb7ed-254f-4bb6-a713-864fa196ea46	illinois.edu	Fall 2020	CS 446/ECE 449: Lecture 2 August 28, 2020	Computer Science	CS	446	Machine Learning	ALL
9d9811e5-b6aa-47bb-9103-0df32b1a4bdd	a9453955-7610-45ee-b835-e505e0e83d52	illinois.edu	Fall 2021	CS-361 Discussion ADC September 20, 2021	Computer Science	CS	361	Prob & Stat for Computer Science	ALL
9da12eea-a2a0-4517-a457-04e096eea1a1	d85d25a5-2089-411f-a7bb-25eea84d8ecc	illinois.edu	Fall 2020	UIUC CS 374 FA 20: 16.8. Summary	Computer Science	CS	374	Introduction to Algorithms & Models of Computation	ANY
9da533da-101e-4244-94cb-d7de03d71231	61f5c441-bbd9-496e-8266-7db7cb032c27	illinois.edu	Spring 2021	Assumptions and Cautionary Notes for Linear Regression	Statistics	STAT	212	Biostatistics	ALL
9dac89ba-2a08-4bd7-9d8b-e2a2a725cdbf	cd45a077-a91e-4eb3-a11c-c29d6b272377	illinois.edu	Spring 2021	[STAT 432] UCI Heart Disease Analysis, Part 05	Statistics	STAT	432	Basics of Statistical Learning	1UG + 1GR
9dac89ba-2a08-4bd7-9d8b-e2a2a725cdbf	cd45a077-a91e-4eb3-a11c-c29d6b272377	illinois.edu	Spring 2021	[STAT 432] UCI Heart Disease Analysis, Part 05	Statistics	STAT	432	Basics of Statistical Learning	1UG + 1GR
9dc00239-9e1d-4dc3-a8c5-edb4e6a6696d	598d23de-7169-4966-a24b-f779487ff0fe	illinois.edu	Spring 2020	CS 438-R3 Security S18 April 27, 2018	Computer Science	CS	438	Communication Networks	R3/R4
9dc00239-9e1d-4dc3-a8c5-edb4e6a6696d	598d23de-7169-4966-a24b-f779487ff0fe	illinois.edu	Spring 2020	CS 438-R3 Security S18 April 27, 2018	Electrical and Computer Engineering	ECE	438	Communication Networks	R3/R4
9dc7a0cc-b78d-4021-94fe-2e2718655d46	c51e81b3-f770-45c3-81a8-ba36d55c0ddb	illinois.edu	Summer 2021	Normal Distribution	Statistics	STAT	400	Statistics and Probability I	ALL
9ddb03b1-522e-4bc3-b46d-595dac53cd03	9308389b-ca7c-4203-b4fd-aa9b60132b1f	illinois.edu	Summer 2021	[STAT 400] Properties of Probability - Part 2	Statistics	STAT	400	Statistics and Probability I	ALL
9ddff03f-fb90-4ca7-9381-f30bb13acc08	d881020c-094d-402e-a51e-02a620af4a22	illinois.edu	Fall 2021	CS241-Lec27-Q06	Computer Science	CS	241	System Programming	AL1
9df6c9eb-08c2-46a1-b214-e06972b44b93	be4c82e5-f290-4098-b473-5a7dfe73863f	illinois.edu	Fall 2019	CS 173-BLR September 13, 2019	Computer Science	CS	173	Discrete Structures	AL1/2
9df8d7cf-f6c8-4650-a3cf-815228b20d4f	436ccb06-60be-4673-b8e3-095e144891d4	illinois.edu	Spring 2020	BIOE360 C14 part 3 March 30, 2020	Computer Science	CS	000	BIOE360	TY1
9df8d7cf-f6c8-4650-a3cf-815228b20d4f	436ccb06-60be-4673-b8e3-095e144891d4	illinois.edu	Spring 2020	BIOE360 C14 part 3 March 30, 2020	Bioengineering	BIOE	202	Cell and Tissue Engineering Lab	AL1
9df8d7cf-f6c8-4650-a3cf-815228b20d4f	436ccb06-60be-4673-b8e3-095e144891d4	illinois.edu	Spring 2020	BIOE360 C14 part 3 March 30, 2020	Computer Science	CS	000	Test Course	AB
9df8d7cf-f6c8-4650-a3cf-815228b20d4f	436ccb06-60be-4673-b8e3-095e144891d4	illinois.edu	Spring 2020	BIOE360 C14 part 3 March 30, 2020	Computer Science	CS	425	Test Course	AB
9df8d7cf-f6c8-4650-a3cf-815228b20d4f	436ccb06-60be-4673-b8e3-095e144891d4	illinois.edu	Spring 2020	BIOE360 C14 part 3 March 30, 2020	Electrical and Computer Engineering	ECE	428	Test Course	AB
9df8d7cf-f6c8-4650-a3cf-815228b20d4f	436ccb06-60be-4673-b8e3-095e144891d4	illinois.edu	Spring 2020	BIOE360 C14 part 3 March 30, 2020	Bioengineering	BIOE	360	Transport and Flow in Bioengineering	LEC
9dfa5872-a51e-49ef-97a0-367067f22d2d	b4512062-66b7-4e4f-8718-7fa619fdca88	illinois.edu	Fall 2020	UIUC CS 374 FA 20: 24.3.2. Problems related to graph coloring	Computer Science	CS	374	Introduction to Algorithms & Models of Computation	ANY
9e133adb-89a7-4a1f-af51-702ddd0cc485	0c4c5384-d050-47b3-991c-7ddb4b59557e	illinois.edu	Fall 2020	CS/ECE 374 fa20 Disc ADE: 4-5 September 11, 2020	Computer Science	CS	374	(Live)Introduction to Algorithms & Models of Computation	Live
9e17b7fc-aaef-4771-b7b6-d271df306e03	4bd01a82-f048-4fab-bc94-710c7506a672	illinois.edu	Fall 2020	Discussion 14a: NP-Hardness, the final chapter December 02, 2020	Computer Science	CS	374	(Live)Introduction to Algorithms & Models of Computation	Live
9e20d083-1c0b-4d29-986e-13e7bf6bc3f0	f399db91-5d81-4243-a279-0affa1f711c4	illinois.edu	Fall 2020	CS 105: Functions introduction September 15, 2020	Computer Science	CS	105	Introduction to Computing, for non-technical majors	All
9e20d083-1c0b-4d29-986e-13e7bf6bc3f0	f399db91-5d81-4243-a279-0affa1f711c4	illinois.edu	Fall 2020	CS 105: Functions introduction September 15, 2020	Computer Science	CS	105	Introduction to Computing, for non-technical majors	All
9e20d083-1c0b-4d29-986e-13e7bf6bc3f0	f399db91-5d81-4243-a279-0affa1f711c4	illinois.edu	Fall 2021	CS 105: Functions introduction (Topic 4) September 15, 2020	Computer Science	CS	105	Introduction to Computing, for non-technical majors	All
9e260f39-dfd8-4d6c-a38d-28df6c6825d1	fb336544-9048-4567-8074-1c259396c656	illinois.edu	Spring 2019	CS 125 Fall 2018: Mon 10.15.2018. References and Interfaces	Computer Science	CS	125	Intro to Computer Science	AL1
9e2d4787-afd7-44a9-97a7-8dfb9c6368cb	8c7e1bf7-080e-42c7-8855-d161cf3d3d27	illinois.edu	Fall 2020	CS 374  Discussion 7B [ADD : 12.00-12.50PM] October 09, 2020	Computer Science	CS	374	(Live)Introduction to Algorithms & Models of Computation	Live
9e3a92fd-1d6c-443a-b6c3-c740c635d56a	ebd50f04-f475-480c-80ee-039637e3b5c3	illinois.edu	Fall 2020	ADV482: Week 7: focus groups October 01, 2020	Advertising	ADV	482	Qualitative Methods in Advertising	ALL
9e3a92fd-1d6c-443a-b6c3-c740c635d56a	ebd50f04-f475-480c-80ee-039637e3b5c3	illinois.edu	Spring 2021	ADV582: Week 7: focus groups 	Advertising	ADV	582	Qualitative Research in Advertising 	A
9e553c63-ab3d-4440-ba35-2e7c6530d9b0	f527bd02-69ae-48a6-baa7-2a8db488ce3f	illinois.edu	Fall 2019	CS 446-D4 October 30, 2019	Computer Science	CS	446	Machine Learning	D4
9e555d2a-9803-4d30-b126-d97f9ffb4d36	e2dda147-ba77-4fb4-8771-9dd93b3ea75e	illinois.edu	Spring 2021	CS361 Discussion ADB 4/14 April 14, 2021	Computer Science	CS	361	Probability and Statistics for Computer Science	AL1
9e581a2f-c3a8-43e4-95fb-35a7cd4e1035	6ce115fe-1d0b-492e-823d-b40998129393	illinois.edu	Spring 2021	Ch7   Linear Predictions and Residual Variance	Statistics	STAT	420	Calculus-based coverage of linear modeling	3&4
9e5a0c5f-ff4a-42a6-b37b-f43628632860	ffbde7b0-d07a-4a67-a647-2f77a7c9e6d1	illinois.edu	Fall 2020	Lecture 12 — Syntagmatic Relation Discovery  Mutual Information - Part 1	Computer Science	CS	410	Text Information Systems	ALL
9e5a0c5f-ff4a-42a6-b37b-f43628632860	ffbde7b0-d07a-4a67-a647-2f77a7c9e6d1	illinois.edu	Fall 2020	Lecture 12 — Syntagmatic Relation Discovery  Mutual Information - Part 1 | UIUC	Computer Science	CS	410	Text Information Systems	ALL
9e69ecda-97f7-4984-b58b-163051e5d42c	4ca60133-094b-4f64-b7e7-c823051f8a75	illinois.edu	Spring 2020	CS 241-AL1 October 15, 2018	Electrical and Computer Engineering	ECE	428	Test Course	AB
9e69ecda-97f7-4984-b58b-163051e5d42c	4ca60133-094b-4f64-b7e7-c823051f8a75	illinois.edu	Spring 2020	CS 241-AL1 October 15, 2018	Computer Science	CS	425	Test Course	AB
9e69ecda-97f7-4984-b58b-163051e5d42c	4ca60133-094b-4f64-b7e7-c823051f8a75	illinois.edu	Spring 2020	CS 241-AL1 October 15, 2018	Computer Science	CS	000	Test Course	AB
9e6a9790-76c5-4c63-a3fb-7f6794fae24c	28c36d9f-1eeb-4951-9fca-7cb3b90c4cf6	illinois.edu	Spring 2021	Lecture 6 - Suffix Trie and Suffix Tree	Computer Science	CS	296	Honors Data Structures	25
9e7165eb-997e-457f-8869-3778de8593c2	ac973d25-424d-46ca-abcf-07ea47fe969c	illinois.edu	Summer 2020	CS 225-AL1 March 11, 2020	Computer Science	CS	225	Data Structures	AL1/AL2
9e7199f1-1c3d-4456-b301-b065bcc06a3b	cf566cb5-30b5-493c-8326-51877c4c5e8d	illinois.edu	Spring 2021	STAT 432 /// Welcome to Week 04	Statistics	STAT	432	Basics of Statistical Learning	1UG + 1GR
9e725bb0-65c4-4612-92a9-7d97e651ae6c	f671af86-4318-42f2-b624-98bbe0032165	illinois.edu	Spring 2020	BIOE360(2-14-2020) February 14, 2020	Computer Science	CS	000	Webinar Demo	TY1
9e725bb0-65c4-4612-92a9-7d97e651ae6c	f671af86-4318-42f2-b624-98bbe0032165	illinois.edu	Spring 2020	BIOE360(2-14-2020) February 14, 2020	Computer Science	CS	000	Demo	TY1
9e725bb0-65c4-4612-92a9-7d97e651ae6c	f671af86-4318-42f2-b624-98bbe0032165	illinois.edu	Spring 2020	BIOE360(2-14-2020) February 14, 2020	Computer Science	CS	000	Demo	TY1
9e725bb0-65c4-4612-92a9-7d97e651ae6c	f671af86-4318-42f2-b624-98bbe0032165	illinois.edu	Spring 2020	BIOE360(2-14-2020) February 14, 2020	Electrical and Computer Engineering	ECE	428	Test Course	AB
9e725bb0-65c4-4612-92a9-7d97e651ae6c	f671af86-4318-42f2-b624-98bbe0032165	illinois.edu	Spring 2020	BIOE360(2-14-2020) February 14, 2020	Computer Science	CS	000	BIOE360	TY1
9e725bb0-65c4-4612-92a9-7d97e651ae6c	f671af86-4318-42f2-b624-98bbe0032165	illinois.edu	Spring 2020	BIOE360(2-14-2020) February 14, 2020	Computer Science	CS	425	Test Course	AB
9e725bb0-65c4-4612-92a9-7d97e651ae6c	f671af86-4318-42f2-b624-98bbe0032165	illinois.edu	Spring 2020	BIOE360(2-14-2020) February 14, 2020	Bioengineering	BIOE	202	Cell and Tissue Engineering Lab	AL1
9e725bb0-65c4-4612-92a9-7d97e651ae6c	f671af86-4318-42f2-b624-98bbe0032165	illinois.edu	Spring 2020	BIOE360(2-14-2020) February 14, 2020	Computer Science	CS	000	Webinar Demo	TY1
9e725bb0-65c4-4612-92a9-7d97e651ae6c	f671af86-4318-42f2-b624-98bbe0032165	illinois.edu	Spring 2020	BIOE360(2-14-2020) February 14, 2020	Computer Science	CS	000	COVID-19 Demo	AL1
9e725bb0-65c4-4612-92a9-7d97e651ae6c	f671af86-4318-42f2-b624-98bbe0032165	illinois.edu	Spring 2020	BIOE360(2-14-2020) February 14, 2020	Bioengineering	BIOE	360	Transport and Flow in Bioengineering	LEC
9e725bb0-65c4-4612-92a9-7d97e651ae6c	f671af86-4318-42f2-b624-98bbe0032165	illinois.edu	Spring 2020	BIOE360(2-14-2020) February 14, 2020	Computer Science	CS	000	Test Course	AB
9e7ad591-669c-4b2c-9802-27e36cc0eff6	28ee6955-ae2c-47d2-b495-7aec6a5cd7f0	illinois.edu	Spring 2021	CS 225 Lecture 2021-02-05 February 05, 2021	Computer Science	CS	225	Data Structures	AL1
9e80a4bc-7223-45d7-9a52-a873ce80e4cf	7ce9d8b7-bdaa-4a6d-b87e-590d10e75718	illinois.edu	Spring 2020	hermite	Computer Science	CS	418	Interactive Computer Graphics	AL1
9ea148ce-34a9-4c78-b114-660b0a025fbb	850fa8b6-7edb-4818-8228-618c6796bde6	illinois.edu	Fall 2020	Lab 7a: Recursion and Backtracking October 07, 2020	Computer Science	CS	374	(Live)Introduction to Algorithms & Models of Computation	Live
9ea7417e-26b3-4a43-b2ca-2ac2daa0cd79	fe177427-1e98-42c0-a6f4-82c97e6a5e30	illinois.edu	Spring 2019	CS 450-B3 February 15, 2019	Computer Science	CS	450	Numerical Analysis	B3
9ec10229-139c-4492-a7f2-8e5063bf512b	71ae8b35-4f16-45c3-b3f8-45df5534fe3e	illinois.edu	Spring 2021	CS 598 OOK ; Lecture 5 February 09, 2021	Computer Science	CS	598	Probabilistic Graphical Models	OOK
9ec902ec-d673-4f48-a43e-6163c5d3c58a	b3027c6e-c397-4c8a-a576-4ffeea8f7503	illinois.edu	Fall 2020	CS 105: String Split/Join October 13, 2020	Computer Science	CS	105	Introduction to Computing, for non-technical majors	All
9ec902ec-d673-4f48-a43e-6163c5d3c58a	b3027c6e-c397-4c8a-a576-4ffeea8f7503	illinois.edu	Fall 2020	CS 105: String Split/Join October 13, 2020	Computer Science	CS	105	Introduction to Computing, for non-technical majors	All
9ecc21bf-cabf-44eb-96b1-52c345cddca1	e44b7f6f-a51f-4ffd-96fa-52a3287338de	illinois.edu	Fall 2019	CS 233-AL1 November 18, 2019	Computer Science	CS	233	Computer Systems	AL1/AL2
9ed0875b-9fb1-4d16-84dc-e169e81779bf	fbf4a5eb-7450-4e12-919b-1c851717822c	illinois.edu	Fall 2021	CS361 Fa21 Lecture 8 September 17, 2021	Computer Science	CS	361	Prob & Stat for Computer Science	ALL
9ed895f7-19f4-4f19-9380-eca78f538296	2b67d4a2-bee9-4de7-ab4c-6b86cb4bce54	illinois.edu	Spring 2020	polygonRaster	Computer Science	CS	418	Interactive Computer Graphics	AL1
9edf0a56-503a-444a-861d-6bd29f8a2e58	a3fd003e-bbd5-4f03-876b-71da0068bcff	illinois.edu	Fall 2021	CS241-Lec24-Q04	Computer Science	CS	241	System Programming	AL1
9eeb3210-b89c-48dc-b32c-2597c75bc28b	6e3a6dec-dcf7-4b3a-98f1-a68ad6515305	illinois.edu	Fall 2021	CS241-Lec21-Q08	Computer Science	CS	241	System Programming	AL1
